2024-05-07 18:08:05,580 INFO    StreamThr :18892 [internal.py:wandb_internal():86] W&B internal server running at pid: 18892, started at: 2024-05-07 18:08:05.580850
2024-05-07 18:08:05,580 DEBUG   HandlerThread:18892 [handler.py:handle_request():146] handle_request: status
2024-05-07 18:08:05,586 INFO    WriterThread:18892 [datastore.py:open_for_write():87] open: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240507_180804-n0hyj8nk\run-n0hyj8nk.wandb
2024-05-07 18:08:05,587 DEBUG   SenderThread:18892 [sender.py:send():379] send: header
2024-05-07 18:08:05,587 DEBUG   SenderThread:18892 [sender.py:send():379] send: run
2024-05-07 18:08:06,095 INFO    SenderThread:18892 [dir_watcher.py:__init__():211] watching files in: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240507_180804-n0hyj8nk\files
2024-05-07 18:08:06,095 INFO    SenderThread:18892 [sender.py:_start_run_threads():1124] run started: n0hyj8nk with start time 1715094484.825776
2024-05-07 18:08:06,106 DEBUG   HandlerThread:18892 [handler.py:handle_request():146] handle_request: check_version
2024-05-07 18:08:06,108 DEBUG   SenderThread:18892 [sender.py:send_request():406] send_request: check_version
2024-05-07 18:08:06,458 DEBUG   HandlerThread:18892 [handler.py:handle_request():146] handle_request: run_start
2024-05-07 18:08:06,470 DEBUG   HandlerThread:18892 [system_info.py:__init__():26] System info init
2024-05-07 18:08:06,470 DEBUG   HandlerThread:18892 [system_info.py:__init__():41] System info init done
2024-05-07 18:08:06,470 INFO    HandlerThread:18892 [system_monitor.py:start():194] Starting system monitor
2024-05-07 18:08:06,470 INFO    SystemMonitor:18892 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-07 18:08:06,470 INFO    HandlerThread:18892 [system_monitor.py:probe():214] Collecting system info
2024-05-07 18:08:06,477 INFO    SystemMonitor:18892 [interfaces.py:start():190] Started cpu monitoring
2024-05-07 18:08:06,483 DEBUG   HandlerThread:18892 [system_info.py:probe():150] Probing system
2024-05-07 18:08:06,483 INFO    SystemMonitor:18892 [interfaces.py:start():190] Started disk monitoring
2024-05-07 18:08:06,485 INFO    SystemMonitor:18892 [interfaces.py:start():190] Started gpu monitoring
2024-05-07 18:08:06,512 DEBUG   HandlerThread:18892 [system_info.py:_probe_git():135] Probing git
2024-05-07 18:08:06,512 INFO    SystemMonitor:18892 [interfaces.py:start():190] Started memory monitoring
2024-05-07 18:08:06,526 INFO    SystemMonitor:18892 [interfaces.py:start():190] Started network monitoring
2024-05-07 18:08:06,593 DEBUG   HandlerThread:18892 [system_info.py:_probe_git():143] Probing git done
2024-05-07 18:08:06,593 DEBUG   HandlerThread:18892 [system_info.py:probe():198] Probing system done
2024-05-07 18:08:06,593 DEBUG   HandlerThread:18892 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.11.4', 'heartbeatAt': '2024-05-07T15:08:06.483792', 'startedAt': '2024-05-07T15:08:04.818081', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/warik21/VideoFinder.git', 'commit': '75fe94fb16f931144568ee8616aa88aced9ed314'}, 'email': '65851326+warik21@users.noreply.github.com', 'root': 'C:/Users/eriki/OneDrive/Documents/all_folder/other_projects/VideoFinder', 'host': 'Warik', 'username': 'eriki', 'executable': 'c:\\Users\\eriki\\OneDrive\\Documents\\all_folder\\other_projects\\VideoFinder\\VFenv\\Scripts\\python.exe', 'cpu_count': 8, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2100.0, 'min': 0.0, 'max': 2100.0}, 'cpu_freq_per_core': [{'current': 2100.0, 'min': 0.0, 'max': 2100.0}], 'disk': {'/': {'total': 474.71581649780273, 'used': 262.01933670043945}}, 'gpu': 'NVIDIA GeForce RTX 3050 6GB Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3050 6GB Laptop GPU', 'memory_total': 6442450944}], 'memory': {'total': 15.730522155761719}}
2024-05-07 18:08:06,594 INFO    HandlerThread:18892 [system_monitor.py:probe():224] Finished collecting system info
2024-05-07 18:08:06,594 INFO    HandlerThread:18892 [system_monitor.py:probe():227] Publishing system info
2024-05-07 18:08:06,594 INFO    HandlerThread:18892 [system_monitor.py:probe():229] Finished publishing system info
2024-05-07 18:08:06,594 DEBUG   SenderThread:18892 [sender.py:send():379] send: files
2024-05-07 18:08:06,594 INFO    SenderThread:18892 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-07 18:08:06,749 DEBUG   HandlerThread:18892 [handler.py:handle_request():146] handle_request: python_packages
2024-05-07 18:08:06,749 DEBUG   SenderThread:18892 [sender.py:send_request():406] send_request: python_packages
2024-05-07 18:08:06,754 DEBUG   HandlerThread:18892 [handler.py:handle_request():146] handle_request: stop_status
2024-05-07 18:08:06,755 DEBUG   SenderThread:18892 [sender.py:send_request():406] send_request: stop_status
2024-05-07 18:08:06,755 DEBUG   HandlerThread:18892 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-07 18:08:07,017 DEBUG   SenderThread:18892 [sender.py:send():379] send: telemetry
2024-05-07 18:08:07,040 DEBUG   HandlerThread:18892 [handler.py:handle_request():146] handle_request: log_artifact
2024-05-07 18:08:07,040 DEBUG   SenderThread:18892 [sender.py:send_request():406] send_request: log_artifact
2024-05-07 18:08:07,103 INFO    Thread-31 :18892 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240507_180804-n0hyj8nk\files\requirements.txt
2024-05-07 18:08:07,103 INFO    Thread-31 :18892 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240507_180804-n0hyj8nk\files\wandb-metadata.json
2024-05-07 18:08:07,104 INFO    Thread-31 :18892 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240507_180804-n0hyj8nk\files\media\table\train_dataset_0_b6c42ab63dff00785085.table.json
2024-05-07 18:08:07,104 INFO    Thread-31 :18892 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240507_180804-n0hyj8nk\files\media\table
2024-05-07 18:08:07,104 INFO    Thread-31 :18892 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240507_180804-n0hyj8nk\files\media
2024-05-07 18:08:07,396 INFO    wandb-upload_0:18892 [upload_job.py:push():131] Uploaded file C:\Users\eriki\AppData\Local\Temp\tmpauteg43lwandb\5ln797hz-wandb-metadata.json
2024-05-07 18:08:08,034 DEBUG   HandlerThread:18892 [handler.py:handle_request():146] handle_request: log_artifact
2024-05-07 18:08:08,051 DEBUG   HandlerThread:18892 [handler.py:handle_request():146] handle_request: partial_history
2024-05-07 18:08:08,100 INFO    Thread-31 :18892 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240507_180804-n0hyj8nk\files\media\table\eval_dataset_0_17534be7a165d10013e5.table.json
2024-05-07 18:08:08,100 INFO    Thread-31 :18892 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240507_180804-n0hyj8nk\files\media\table
2024-05-07 18:08:08,836 INFO    wandb-upload_1:18892 [upload_job.py:push():131] Uploaded file C:\Users\eriki\AppData\Local\Temp\tmpauteg43lwandb\qu3ha4q6-media/table/train_dataset_0_b6c42ab63dff00785085.table.json
2024-05-07 18:08:09,040 INFO    wandb-upload_0:18892 [upload_job.py:push():131] Uploaded file C:\Users\eriki\AppData\Local\Temp\tmpauteg43lwandb\z6kdfvdj-media/table/eval_dataset_0_17534be7a165d10013e5.table.json
2024-05-07 18:08:09,057 DEBUG   HandlerThread:18892 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-07 18:08:10,105 INFO    wandb-upload_2:18892 [upload_job.py:push():89] Uploaded file C:\Users\eriki\AppData\Local\wandb\wandb\artifacts\staging\tmprbn25zxs
2024-05-07 18:08:10,948 INFO    SenderThread:18892 [sender.py:send_request_log_artifact():1456] logged artifact run-n0hyj8nk-train_dataset - {'id': 'QXJ0aWZhY3Q6ODI1NzAzMDc0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3MTczNzQ5Mg==', 'latestArtifact': None}}
2024-05-07 18:08:10,948 DEBUG   SenderThread:18892 [sender.py:send():379] send: files
2024-05-07 18:08:10,948 INFO    SenderThread:18892 [sender.py:_save_file():1390] saving file media\table\train_dataset_0_b6c42ab63dff00785085.table.json with policy now
2024-05-07 18:08:10,948 DEBUG   HandlerThread:18892 [handler.py:handle_request():146] handle_request: status_report
2024-05-07 18:08:10,948 DEBUG   SenderThread:18892 [sender.py:send_request():406] send_request: log_artifact
2024-05-07 18:08:12,568 INFO    wandb-upload_1:18892 [upload_job.py:push():131] Uploaded file C:\Users\eriki\AppData\Local\Temp\tmpauteg43lwandb\1sfx0jcp-media/table/train_dataset_0_b6c42ab63dff00785085.table.json
2024-05-07 18:08:12,647 INFO    wandb-upload_2:18892 [upload_job.py:push():89] Uploaded file C:\Users\eriki\AppData\Local\wandb\wandb\artifacts\staging\tmpqm02316u
2024-05-07 18:08:13,687 INFO    SenderThread:18892 [sender.py:send_request_log_artifact():1456] logged artifact run-n0hyj8nk-eval_dataset - {'id': 'QXJ0aWZhY3Q6ODI1NzAzMTQ0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3MTczNzUwNQ==', 'latestArtifact': None}}
2024-05-07 18:08:13,687 DEBUG   SenderThread:18892 [sender.py:send():379] send: files
2024-05-07 18:08:13,687 INFO    SenderThread:18892 [sender.py:_save_file():1390] saving file media\table\eval_dataset_0_17534be7a165d10013e5.table.json with policy now
2024-05-07 18:08:13,687 DEBUG   SenderThread:18892 [sender.py:send():379] send: history
2024-05-07 18:08:13,687 DEBUG   SenderThread:18892 [sender.py:send_request():406] send_request: summary_record
2024-05-07 18:08:13,693 INFO    SenderThread:18892 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-07 18:08:13,693 DEBUG   SenderThread:18892 [sender.py:send():379] send: telemetry
2024-05-07 18:08:13,693 DEBUG   SenderThread:18892 [sender.py:send():379] send: exit
2024-05-07 18:08:13,693 INFO    SenderThread:18892 [sender.py:send_exit():586] handling exit code: 0
2024-05-07 18:08:13,693 INFO    SenderThread:18892 [sender.py:send_exit():588] handling runtime: 1
2024-05-07 18:08:13,693 INFO    SenderThread:18892 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-07 18:08:13,693 INFO    SenderThread:18892 [sender.py:send_exit():594] send defer
2024-05-07 18:08:13,693 DEBUG   SenderThread:18892 [sender.py:send_request():406] send_request: poll_exit
2024-05-07 18:08:13,693 DEBUG   HandlerThread:18892 [handler.py:handle_request():146] handle_request: defer
2024-05-07 18:08:13,693 INFO    HandlerThread:18892 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-07 18:08:13,693 DEBUG   SenderThread:18892 [sender.py:send_request():406] send_request: defer
2024-05-07 18:08:13,693 INFO    SenderThread:18892 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-07 18:08:13,693 INFO    SenderThread:18892 [sender.py:transition_state():614] send defer: 1
2024-05-07 18:08:13,693 DEBUG   HandlerThread:18892 [handler.py:handle_request():146] handle_request: defer
2024-05-07 18:08:13,693 INFO    HandlerThread:18892 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-07 18:08:13,693 DEBUG   SenderThread:18892 [sender.py:send_request():406] send_request: defer
2024-05-07 18:08:13,693 INFO    SenderThread:18892 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-07 18:08:13,693 INFO    SenderThread:18892 [sender.py:transition_state():614] send defer: 2
