2024-05-07 16:16:28,240 INFO    StreamThr :25472 [internal.py:wandb_internal():86] W&B internal server running at pid: 25472, started at: 2024-05-07 16:16:28.239810
2024-05-07 16:16:28,241 DEBUG   HandlerThread:25472 [handler.py:handle_request():146] handle_request: status
2024-05-07 16:16:28,246 INFO    WriterThread:25472 [datastore.py:open_for_write():87] open: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240507_161628-pz1bf8js\run-pz1bf8js.wandb
2024-05-07 16:16:28,246 DEBUG   SenderThread:25472 [sender.py:send():379] send: header
2024-05-07 16:16:28,546 DEBUG   SenderThread:25472 [sender.py:send():379] send: run
2024-05-07 16:16:29,125 INFO    SenderThread:25472 [dir_watcher.py:__init__():211] watching files in: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240507_161628-pz1bf8js\files
2024-05-07 16:16:29,125 INFO    SenderThread:25472 [sender.py:_start_run_threads():1124] run started: pz1bf8js with start time 1715087788.238809
2024-05-07 16:16:29,132 DEBUG   HandlerThread:25472 [handler.py:handle_request():146] handle_request: check_version
2024-05-07 16:16:29,132 DEBUG   SenderThread:25472 [sender.py:send_request():406] send_request: check_version
2024-05-07 16:16:29,633 DEBUG   HandlerThread:25472 [handler.py:handle_request():146] handle_request: run_start
2024-05-07 16:16:29,633 DEBUG   HandlerThread:25472 [system_info.py:__init__():26] System info init
2024-05-07 16:16:29,633 DEBUG   HandlerThread:25472 [system_info.py:__init__():41] System info init done
2024-05-07 16:16:29,633 INFO    HandlerThread:25472 [system_monitor.py:start():194] Starting system monitor
2024-05-07 16:16:29,633 INFO    SystemMonitor:25472 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-07 16:16:29,633 INFO    HandlerThread:25472 [system_monitor.py:probe():214] Collecting system info
2024-05-07 16:16:29,633 INFO    SystemMonitor:25472 [interfaces.py:start():190] Started cpu monitoring
2024-05-07 16:16:29,649 INFO    SystemMonitor:25472 [interfaces.py:start():190] Started disk monitoring
2024-05-07 16:16:29,649 DEBUG   HandlerThread:25472 [system_info.py:probe():150] Probing system
2024-05-07 16:16:29,649 INFO    SystemMonitor:25472 [interfaces.py:start():190] Started gpu monitoring
2024-05-07 16:16:29,649 INFO    SystemMonitor:25472 [interfaces.py:start():190] Started memory monitoring
2024-05-07 16:16:29,665 INFO    SystemMonitor:25472 [interfaces.py:start():190] Started network monitoring
2024-05-07 16:16:29,665 DEBUG   HandlerThread:25472 [system_info.py:_probe_git():135] Probing git
2024-05-07 16:16:29,736 DEBUG   HandlerThread:25472 [system_info.py:_probe_git():143] Probing git done
2024-05-07 16:16:29,736 DEBUG   HandlerThread:25472 [system_info.py:probe():198] Probing system done
