2024-05-07 14:16:21,184 INFO    StreamThr :25472 [internal.py:wandb_internal():86] W&B internal server running at pid: 25472, started at: 2024-05-07 14:16:21.183038
2024-05-07 14:16:21,185 DEBUG   HandlerThread:25472 [handler.py:handle_request():146] handle_request: status
2024-05-07 14:16:21,190 INFO    WriterThread:25472 [datastore.py:open_for_write():87] open: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240507_141621-dogkusqv\run-dogkusqv.wandb
2024-05-07 14:16:21,190 DEBUG   SenderThread:25472 [sender.py:send():379] send: header
2024-05-07 14:16:21,252 DEBUG   SenderThread:25472 [sender.py:send():379] send: run
2024-05-07 14:16:21,816 INFO    SenderThread:25472 [dir_watcher.py:__init__():211] watching files in: c:\Users\eriki\OneDrive\Documents\all_folder\other_projects\VideoFinder\wandb\run-20240507_141621-dogkusqv\files
2024-05-07 14:16:21,816 INFO    SenderThread:25472 [sender.py:_start_run_threads():1124] run started: dogkusqv with start time 1715080581.183037
2024-05-07 14:16:21,821 DEBUG   HandlerThread:25472 [handler.py:handle_request():146] handle_request: check_version
2024-05-07 14:16:21,821 DEBUG   SenderThread:25472 [sender.py:send_request():406] send_request: check_version
2024-05-07 14:16:22,208 DEBUG   HandlerThread:25472 [handler.py:handle_request():146] handle_request: run_start
2024-05-07 14:16:22,218 DEBUG   HandlerThread:25472 [system_info.py:__init__():26] System info init
2024-05-07 14:16:22,218 DEBUG   HandlerThread:25472 [system_info.py:__init__():41] System info init done
2024-05-07 14:16:22,218 INFO    HandlerThread:25472 [system_monitor.py:start():194] Starting system monitor
2024-05-07 14:16:22,221 INFO    SystemMonitor:25472 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-07 14:16:22,221 INFO    HandlerThread:25472 [system_monitor.py:probe():214] Collecting system info
2024-05-07 14:16:22,221 INFO    SystemMonitor:25472 [interfaces.py:start():190] Started cpu monitoring
2024-05-07 14:16:22,221 DEBUG   HandlerThread:25472 [system_info.py:probe():150] Probing system
2024-05-07 14:16:22,221 INFO    SystemMonitor:25472 [interfaces.py:start():190] Started disk monitoring
2024-05-07 14:16:22,231 INFO    SystemMonitor:25472 [interfaces.py:start():190] Started gpu monitoring
2024-05-07 14:16:22,241 INFO    SystemMonitor:25472 [interfaces.py:start():190] Started memory monitoring
2024-05-07 14:16:22,243 DEBUG   HandlerThread:25472 [system_info.py:_probe_git():135] Probing git
2024-05-07 14:16:22,251 INFO    SystemMonitor:25472 [interfaces.py:start():190] Started network monitoring
2024-05-07 14:16:22,316 DEBUG   HandlerThread:25472 [system_info.py:_probe_git():143] Probing git done
2024-05-07 14:16:22,316 DEBUG   HandlerThread:25472 [system_info.py:probe():198] Probing system done
2024-05-07 14:16:22,316 DEBUG   HandlerThread:25472 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.11.4', 'heartbeatAt': '2024-05-07T11:16:22.221496', 'startedAt': '2024-05-07T11:16:21.177152', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/warik21/VideoFinder.git', 'commit': '75fe94fb16f931144568ee8616aa88aced9ed314'}, 'email': '65851326+warik21@users.noreply.github.com', 'root': 'C:/Users/eriki/OneDrive/Documents/all_folder/other_projects/VideoFinder', 'host': 'Warik', 'username': 'eriki', 'executable': 'c:\\Users\\eriki\\OneDrive\\Documents\\all_folder\\other_projects\\VideoFinder\\VFenv\\Scripts\\python.exe', 'cpu_count': 8, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2100.0, 'min': 0.0, 'max': 2100.0}, 'cpu_freq_per_core': [{'current': 2100.0, 'min': 0.0, 'max': 2100.0}], 'disk': {'/': {'total': 474.71581649780273, 'used': 261.67248153686523}}, 'gpu': 'NVIDIA GeForce RTX 3050 6GB Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3050 6GB Laptop GPU', 'memory_total': 6442450944}], 'memory': {'total': 15.730522155761719}}
2024-05-07 14:16:22,316 INFO    HandlerThread:25472 [system_monitor.py:probe():224] Finished collecting system info
2024-05-07 14:16:22,316 INFO    HandlerThread:25472 [system_monitor.py:probe():227] Publishing system info
2024-05-07 14:16:22,321 INFO    HandlerThread:25472 [system_monitor.py:probe():229] Finished publishing system info
2024-05-07 14:16:22,321 DEBUG   SenderThread:25472 [sender.py:send():379] send: files
2024-05-07 14:16:22,321 INFO    SenderThread:25472 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-07 14:16:22,458 DEBUG   HandlerThread:25472 [handler.py:handle_request():146] handle_request: python_packages
2024-05-07 14:16:22,458 DEBUG   SenderThread:25472 [sender.py:send_request():406] send_request: python_packages
